ID,PC,Opcode,Bitwidth,Execution_Count,Avg_Latency,MemLevel,BranchCount
5604,0x555555555168,LOAD,32,52744,56.52,L1,0
5605,0x555555555174,LOAD,32,52756,56.42,L1,0
5606,0x555555555168,LOAD,32,52769,56.52,L1,0
5607,0x555555555174,LOAD,32,52781,56.42,L1,0
5608,0x555555555168,LOAD,32,52794,56.53,L1,0
5609,0x555555555174,LOAD,32,52806,56.42,L1,0
5610,0x555555555168,LOAD,32,52819,56.53,L1,0
5611,0x555555555174,LOAD,32,52831,56.42,L1,0
5612,0x555555555168,LOAD,32,52844,56.53,L1,0
5613,0x555555555174,LOAD,32,52856,56.42,L1,0
5614,0x555555555168,LOAD,32,52869,56.53,L1,0
5615,0x555555555174,LOAD,32,52881,56.42,L1,0
5616,0x555555555168,LOAD,32,52894,56.53,L1,0
5617,0x555555555174,LOAD,32,52906,56.42,L1,0
5618,0x555555555168,LOAD,32,52919,56.53,L1,0
5619,0x555555555174,LOAD,32,52931,56.42,L1,0
5620,0x555555555168,LOAD,32,52944,56.53,L1,0
5621,0x555555555174,LOAD,32,52956,56.42,L1,0
5622,0x555555555168,LOAD,32,52969,56.53,L1,0
5623,0x555555555174,LOAD,32,52981,56.42,L1,0
5624,0x555555555168,LOAD,32,52994,56.53,L1,0
5625,0x555555555174,LOAD,32,53006,56.42,L1,0
5626,0x555555555168,LOAD,32,53019,56.53,L1,0
5627,0x555555555174,LOAD,32,53031,56.41,L1,0
5628,0x555555555168,LOAD,32,53044,56.52,L1,0
5629,0x555555555174,LOAD,32,53056,56.41,L1,0
5630,0x555555555168,LOAD,32,53069,56.52,L1,0
5631,0x555555555174,LOAD,32,53081,56.41,L1,0
5632,0x555555555168,LOAD,32,53094,56.52,L1,0
5633,0x555555555174,LOAD,32,53106,56.41,L1,0
5634,0x555555555168,LOAD,32,53119,56.52,L1,0
5635,0x555555555174,LOAD,32,53131,56.41,L1,0
5636,0x555555555168,LOAD,32,53144,56.52,L1,0
5637,0x555555555174,LOAD,32,53156,56.41,L1,0
5638,0x555555555168,LOAD,32,53169,56.52,L1,0
5639,0x555555555174,LOAD,32,53181,56.41,L1,0
5640,0x555555555168,LOAD,32,53194,56.52,L1,0
5641,0x555555555174,LOAD,32,53206,56.41,L1,0
5642,0x555555555168,LOAD,32,53219,56.52,L1,0
5643,0x555555555174,LOAD,32,53231,56.41,L1,0
5644,0x555555555168,LOAD,32,53244,56.52,L1,0
5645,0x555555555174,LOAD,32,53256,56.41,L1,0
5646,0x555555555168,LOAD,32,53269,56.52,L1,0
5647,0x555555555174,LOAD,32,53281,56.41,L1,0
5648,0x555555555168,LOAD,32,53294,56.52,L1,0
5649,0x555555555174,LOAD,32,53306,56.41,L1,0
5650,0x555555555168,LOAD,32,53319,56.52,L1,0
5651,0x555555555174,LOAD,32,53331,56.41,L1,0
5652,0x555555555168,LOAD,32,53344,56.51,L1,0
5653,0x555555555174,LOAD,32,53356,56.41,L1,0
5654,0x555555555168,LOAD,32,53369,56.51,L1,0
5655,0x555555555174,LOAD,32,53381,56.41,L1,0
5656,0x555555555168,LOAD,32,53394,56.52,L1,0
5657,0x555555555174,LOAD,32,53406,56.41,L1,0
5658,0x555555555168,LOAD,32,53419,56.52,L1,0
5659,0x555555555174,LOAD,32,53431,56.41,L1,0
5660,0x555555555168,LOAD,32,53444,56.51,L1,0
5661,0x555555555174,LOAD,32,53456,56.41,L1,0
5662,0x555555555168,LOAD,32,53469,56.51,L1,0
5663,0x555555555174,LOAD,32,53481,56.41,L1,0
5664,0x555555555168,LOAD,32,53494,56.51,L1,0
5665,0x555555555174,LOAD,32,53506,56.41,L1,0
5666,0x555555555168,LOAD,32,53519,56.51,L1,0
5667,0x555555555174,LOAD,32,53531,56.41,L1,0
5668,0x555555555168,LOAD,32,53544,56.51,L1,0
5669,0x555555555174,LOAD,32,53556,56.41,L1,0
5670,0x555555555168,LOAD,32,53569,56.51,L1,0
5671,0x555555555174,LOAD,32,53581,56.41,L1,0
5672,0x555555555168,LOAD,32,53594,56.50,L1,0
5673,0x555555555174,LOAD,32,53606,56.40,L1,0
5674,0x555555555168,LOAD,32,53619,56.50,L1,0
5675,0x555555555174,LOAD,32,53631,56.40,L1,0
5676,0x555555555168,LOAD,32,53644,56.50,L1,0
5677,0x555555555174,LOAD,32,53656,56.40,L1,0
5678,0x555555555168,LOAD,32,53669,56.50,L1,0
5679,0x555555555174,LOAD,32,53681,56.40,L1,0
5680,0x555555555168,LOAD,32,53694,56.50,L1,0
5681,0x555555555174,LOAD,32,53706,56.40,L1,0
5682,0x555555555168,LOAD,32,53719,56.50,L1,0
5683,0x555555555174,LOAD,32,53731,56.41,L1,0
5684,0x555555555168,LOAD,32,53744,56.50,L1,0
5685,0x555555555174,LOAD,32,53756,56.41,L1,0
5686,0x555555555168,LOAD,32,53769,56.50,L1,0
5687,0x555555555174,LOAD,32,53781,56.41,L1,0
5688,0x555555555168,LOAD,32,53794,56.50,L1,0
5689,0x555555555174,LOAD,32,53806,56.41,L1,0
5690,0x555555555168,LOAD,32,53819,56.51,L1,0
5691,0x555555555174,LOAD,32,53831,56.41,L1,0
5692,0x555555555168,LOAD,32,53844,56.51,L1,0
5693,0x555555555174,LOAD,32,53856,56.41,L1,0
5694,0x555555555168,LOAD,32,53869,56.51,L1,0
5695,0x555555555174,LOAD,32,53881,56.41,L1,0
5696,0x555555555168,LOAD,32,53894,56.50,L1,0
5697,0x555555555174,LOAD,32,53906,56.40,L1,0
5698,0x555555555168,LOAD,32,53919,56.50,L1,0
5699,0x555555555174,LOAD,32,53931,56.40,L1,0
5700,0x555555555168,LOAD,32,53944,56.50,L1,0
5701,0x555555555174,LOAD,32,53956,56.40,L1,0
5702,0x555555555168,LOAD,32,53969,56.50,L1,0
5703,0x555555555174,LOAD,32,53981,56.40,L1,0
5704,0x555555555168,LOAD,32,53994,56.50,L1,0
5705,0x555555555174,LOAD,32,54006,56.40,L1,0
5706,0x555555555168,LOAD,32,54019,56.50,L1,0
5707,0x555555555174,LOAD,32,54031,56.41,L1,0
5708,0x555555555168,LOAD,32,54044,56.50,L1,0
5709,0x555555555174,LOAD,32,54056,56.41,L1,0
5710,0x555555555168,LOAD,32,54069,56.50,L1,0
5711,0x555555555174,LOAD,32,54081,56.41,L1,0
5712,0x555555555168,LOAD,32,54094,56.50,L1,0
5713,0x555555555174,LOAD,32,54106,56.41,L1,0
5714,0x555555555168,LOAD,32,54119,56.50,L1,0
5715,0x555555555174,LOAD,32,54131,56.41,L1,0
5716,0x555555555168,LOAD,32,54144,56.50,L1,0
5717,0x555555555174,LOAD,32,54156,56.41,L1,0
5718,0x555555555168,LOAD,32,54169,56.50,L1,0
5719,0x555555555174,LOAD,32,54181,56.41,L1,0
5720,0x555555555168,LOAD,32,54194,56.50,L1,0
5721,0x555555555174,LOAD,32,54206,56.40,L1,0
5722,0x555555555168,LOAD,32,54219,56.50,L1,0
5723,0x555555555174,LOAD,32,54231,56.41,L1,0
5724,0x555555555168,LOAD,32,54244,56.50,L1,0
5725,0x555555555174,LOAD,32,54256,56.41,L1,0
5726,0x555555555168,LOAD,32,54269,56.50,L1,0
5727,0x555555555174,LOAD,32,54281,56.41,L1,0
5728,0x555555555168,LOAD,32,54294,56.50,L1,0
5729,0x555555555174,LOAD,32,54306,56.40,L1,0
5730,0x555555555168,LOAD,32,54319,56.50,L1,0
5731,0x555555555174,LOAD,32,54331,56.41,L1,0
5732,0x555555555168,LOAD,32,54344,56.49,L1,0
5733,0x555555555174,LOAD,32,54356,56.41,L1,0
5734,0x555555555168,LOAD,32,54369,56.49,L1,0
5735,0x555555555174,LOAD,32,54381,56.41,L1,0
5736,0x555555555168,LOAD,32,54394,56.49,L1,0
5737,0x555555555174,LOAD,32,54406,56.40,L1,0
5738,0x555555555168,LOAD,32,54419,56.50,L1,0
5739,0x555555555174,LOAD,32,54431,56.40,L1,0
5740,0x555555555168,LOAD,32,54444,56.49,L1,0
5741,0x555555555174,LOAD,32,54456,56.40,L1,0
5742,0x555555555168,LOAD,32,54469,56.49,L1,0
5743,0x555555555174,LOAD,32,54481,56.40,L1,0
5744,0x555555555168,LOAD,32,54494,56.49,L1,0
5745,0x555555555174,LOAD,32,54506,56.76,L1,0
5746,0x555555555168,LOAD,32,54519,56.49,L1,0
5747,0x555555555174,LOAD,32,54531,56.76,L1,0
5748,0x555555555168,LOAD,32,54544,56.49,L1,0
5749,0x555555555174,LOAD,32,54556,56.75,L1,0
5750,0x555555555168,LOAD,32,54569,56.49,L1,0
5751,0x555555555174,LOAD,32,54581,56.76,L1,0
5752,0x555555555168,LOAD,32,54594,56.49,L1,0
5753,0x555555555174,LOAD,32,54606,56.76,L1,0
5754,0x555555555168,LOAD,32,54619,56.48,L1,0
5755,0x555555555174,LOAD,32,54631,56.75,L1,0
5756,0x555555555168,LOAD,32,54644,56.48,L1,0
5757,0x555555555174,LOAD,32,54656,56.75,L1,0
5758,0x555555555168,LOAD,32,54669,56.48,L1,0
5759,0x555555555174,LOAD,32,54681,56.75,L1,0
5760,0x555555555168,LOAD,32,54694,56.48,L1,0
5761,0x555555555174,LOAD,32,54706,56.75,L1,0
5762,0x555555555168,LOAD,32,54719,56.48,L1,0
5763,0x555555555174,LOAD,32,54731,56.75,L1,0
5764,0x555555555168,LOAD,32,54744,56.48,L1,0
5765,0x555555555174,LOAD,32,54756,56.75,L1,0
5766,0x555555555168,LOAD,32,54769,56.48,L1,0
5767,0x555555555174,LOAD,32,54781,56.75,L1,0
5768,0x555555555168,LOAD,32,54794,56.48,L1,0
5769,0x555555555174,LOAD,32,54806,56.75,L1,0
5770,0x555555555168,LOAD,32,54819,56.48,L1,0
5771,0x555555555174,LOAD,32,54831,56.75,L1,0
5772,0x555555555168,LOAD,32,54844,56.48,L1,0
5773,0x555555555174,LOAD,32,54856,56.75,L1,0
5774,0x555555555168,LOAD,32,54869,56.48,L1,0
5775,0x555555555174,LOAD,32,54881,56.75,L1,0
5776,0x555555555168,LOAD,32,54894,56.48,L1,0
5777,0x555555555174,LOAD,32,54906,56.75,L1,0
5778,0x555555555168,LOAD,32,54919,56.48,L1,0
5779,0x555555555174,LOAD,32,54931,56.75,L1,0
5780,0x555555555168,LOAD,32,54944,56.48,L1,0
5781,0x555555555174,LOAD,32,54956,56.75,L1,0
5782,0x555555555168,LOAD,32,54969,56.48,L1,0
5783,0x555555555174,LOAD,32,54981,56.75,L1,0
5784,0x555555555168,LOAD,32,54994,56.48,L1,0
5785,0x555555555174,LOAD,32,55006,56.75,L1,0
5786,0x555555555168,LOAD,32,55019,56.48,L1,0
5787,0x555555555174,LOAD,32,55031,56.75,L1,0
5788,0x555555555168,LOAD,32,55044,56.48,L1,0
5789,0x555555555174,LOAD,32,55056,56.75,L1,0
5790,0x555555555168,LOAD,32,55069,56.48,L1,0
5791,0x555555555174,LOAD,32,55081,56.75,L1,0
5792,0x555555555168,LOAD,32,55094,56.48,L1,0
5793,0x555555555174,LOAD,32,55106,56.75,L1,0
5794,0x555555555168,LOAD,32,55119,56.49,L1,0
5795,0x555555555174,LOAD,32,55131,56.75,L1,0
5796,0x555555555168,LOAD,32,55144,56.49,L1,0
5797,0x555555555174,LOAD,32,55156,56.75,L1,0
5798,0x555555555168,LOAD,32,55169,56.48,L1,0
5799,0x555555555174,LOAD,32,55181,56.75,L1,0
5800,0x555555555168,LOAD,32,55194,56.49,L1,0
5801,0x555555555174,LOAD,32,55206,56.75,L1,0
5802,0x555555555168,LOAD,32,55219,56.48,L1,0
5803,0x555555555174,LOAD,32,55231,56.75,L1,0
5804,0x555555555168,LOAD,32,55244,56.48,L1,0
5805,0x555555555174,LOAD,32,55256,56.75,L1,0
5806,0x555555555168,LOAD,32,55269,56.48,L1,0
5807,0x555555555174,LOAD,32,55281,56.75,L1,0
5808,0x555555555168,LOAD,32,55294,56.49,L1,0
5809,0x555555555174,LOAD,32,55306,56.75,L1,0
5810,0x555555555168,LOAD,32,55319,56.48,L1,0
5811,0x555555555174,LOAD,32,55331,56.75,L1,0
5812,0x555555555168,LOAD,32,55344,56.49,L1,0
5813,0x555555555174,LOAD,32,55356,56.75,L1,0
5814,0x555555555168,LOAD,32,55369,56.49,L1,0
5815,0x555555555174,LOAD,32,55381,56.75,L1,0
5816,0x555555555168,LOAD,32,55394,56.49,L1,0
5817,0x555555555174,LOAD,32,55406,56.75,L1,0
5818,0x555555555168,LOAD,32,55419,56.49,L1,0
5819,0x555555555174,LOAD,32,55431,56.75,L1,0
5820,0x555555555168,LOAD,32,55444,56.49,L1,0
5821,0x555555555174,LOAD,32,55456,56.75,L1,0
5822,0x555555555168,LOAD,32,55469,56.49,L1,0
5823,0x555555555174,LOAD,32,55481,56.75,L1,0
5824,0x555555555168,LOAD,32,55494,56.49,L1,0
5825,0x555555555174,LOAD,32,55506,56.75,L1,0
5826,0x555555555168,LOAD,32,55519,56.48,L1,0
5827,0x555555555174,LOAD,32,55531,56.75,L1,0
5828,0x555555555168,LOAD,32,55544,56.49,L1,0
5829,0x555555555174,LOAD,32,55556,56.75,L1,0
5830,0x555555555168,LOAD,32,55569,56.49,L1,0
5831,0x555555555174,LOAD,32,55581,56.75,L1,0
5832,0x555555555168,LOAD,32,55594,56.48,L1,0
5833,0x555555555174,LOAD,32,55606,56.75,L1,0
5834,0x555555555168,LOAD,32,55619,56.49,L1,0
5835,0x555555555174,LOAD,32,55631,56.75,L1,0
5836,0x555555555168,LOAD,32,55644,56.49,L1,0
5837,0x555555555174,LOAD,32,55656,56.75,L1,0
5838,0x555555555168,LOAD,32,55669,56.49,L1,0
5839,0x555555555174,LOAD,32,55681,56.75,L1,0
5840,0x555555555168,LOAD,32,55694,56.49,L1,0
5841,0x555555555174,LOAD,32,55706,56.75,L1,0
5842,0x555555555168,LOAD,32,55719,56.49,L1,0
5843,0x555555555174,LOAD,32,55731,56.75,L1,0
5844,0x555555555168,LOAD,32,55744,56.49,L1,0
5845,0x555555555174,LOAD,32,55756,56.75,L1,0
5846,0x555555555168,LOAD,32,55769,56.49,L1,0
5847,0x555555555174,LOAD,32,55781,56.75,L1,0
5848,0x555555555168,LOAD,32,55794,56.49,L1,0
5849,0x555555555174,LOAD,32,55806,56.75,L1,0
5850,0x555555555168,LOAD,32,55819,56.49,L1,0
5851,0x555555555174,LOAD,32,55831,56.75,L1,0
5852,0x555555555168,LOAD,32,55844,56.49,L1,0
5853,0x555555555174,LOAD,32,55856,56.75,L1,0
5854,0x555555555168,LOAD,32,55869,56.49,L1,0
5855,0x555555555174,LOAD,32,55881,56.75,L1,0
5856,0x555555555168,LOAD,32,55894,56.49,L1,0
5857,0x555555555174,LOAD,32,55906,56.75,L1,0
5858,0x555555555168,LOAD,32,55919,56.49,L1,0
5859,0x555555555174,LOAD,32,55931,56.75,L1,0
5860,0x555555555168,LOAD,32,55944,56.48,L1,0
5861,0x555555555174,LOAD,32,55956,56.75,L1,0
5862,0x555555555168,LOAD,32,55969,56.48,L1,0
5863,0x555555555174,LOAD,32,55981,56.75,L1,0
5864,0x555555555168,LOAD,32,55994,56.48,L1,0
5865,0x555555555174,LOAD,32,56006,56.75,L1,0
5866,0x555555555168,LOAD,32,56019,56.48,L1,0
5867,0x555555555174,LOAD,32,56031,56.75,L1,0
5868,0x555555555168,LOAD,32,56044,56.49,L1,0
5869,0x555555555174,LOAD,32,56056,56.75,L1,0
5870,0x555555555168,LOAD,32,56069,56.48,L1,0
5871,0x555555555174,LOAD,32,56081,56.75,L1,0
5872,0x555555555168,LOAD,32,56094,56.48,L1,0
5873,0x555555555174,LOAD,32,56106,56.75,L1,0
5874,0x555555555168,LOAD,32,56119,56.48,L1,0
5875,0x555555555174,LOAD,32,56131,56.74,L1,0
5876,0x555555555168,LOAD,32,56144,56.48,L1,0
5877,0x555555555174,LOAD,32,56156,56.74,L1,0
5878,0x555555555168,LOAD,32,56169,56.48,L1,0
5879,0x555555555174,LOAD,32,56181,56.74,L1,0
5880,0x555555555168,LOAD,32,56194,56.48,L1,0
5881,0x555555555174,LOAD,32,56206,56.74,L1,0
5882,0x555555555168,LOAD,32,56219,56.48,L1,0
5883,0x555555555174,LOAD,32,56231,56.74,L1,0
5884,0x555555555168,LOAD,32,56244,56.48,L1,0
5885,0x555555555174,LOAD,32,56256,56.74,L1,0
5886,0x555555555168,LOAD,32,56269,56.48,L1,0
5887,0x555555555174,LOAD,32,56281,56.74,L1,0
5888,0x555555555168,LOAD,32,56294,56.48,L1,0
5889,0x555555555174,LOAD,32,56306,56.74,L1,0
5890,0x555555555168,LOAD,32,56319,56.48,L1,0
5891,0x555555555174,LOAD,32,56331,56.74,L1,0
5892,0x555555555168,LOAD,32,56344,56.48,L1,0
5893,0x555555555174,LOAD,32,56356,56.74,L1,0
5894,0x555555555168,LOAD,32,56369,56.48,L1,0
5895,0x555555555174,LOAD,32,56381,56.74,L1,0
5896,0x555555555168,LOAD,32,56394,56.48,L1,0
5897,0x555555555174,LOAD,32,56406,56.74,L1,0
5898,0x555555555168,LOAD,32,56419,56.48,L1,0
5899,0x555555555174,LOAD,32,56431,56.74,L1,0
5900,0x555555555168,LOAD,32,56444,56.47,L1,0
5901,0x555555555174,LOAD,32,56456,56.74,L1,0
5902,0x555555555168,LOAD,32,56469,56.47,L1,0
5903,0x555555555174,LOAD,32,56481,56.74,L1,0
5904,0x555555555168,LOAD,32,56494,56.47,L1,0
5905,0x555555555174,LOAD,32,56506,56.74,L1,0
5906,0x555555555168,LOAD,32,56519,56.47,L1,0
5907,0x555555555174,LOAD,32,56531,56.74,L1,0
5908,0x555555555168,LOAD,32,56544,56.47,L1,0
5909,0x555555555174,LOAD,32,56556,56.73,L1,0
5910,0x555555555168,LOAD,32,56569,56.47,L1,0
5911,0x555555555174,LOAD,32,56581,56.73,L1,0
5912,0x555555555168,LOAD,32,56594,56.47,L1,0
5913,0x555555555174,LOAD,32,56606,56.73,L1,0
5914,0x555555555168,LOAD,32,56619,56.47,L1,0
5915,0x555555555174,LOAD,32,56631,56.73,L1,0
5916,0x555555555168,LOAD,32,56644,56.47,L1,0
5917,0x555555555174,LOAD,32,56656,56.73,L1,0
5918,0x555555555168,LOAD,32,56669,56.47,L1,0
5919,0x555555555174,LOAD,32,56681,56.73,L1,0
5920,0x555555555168,LOAD,32,56694,56.47,L1,0
5921,0x555555555174,LOAD,32,56706,56.73,L1,0
5922,0x555555555168,LOAD,32,56719,56.47,L1,0
5923,0x555555555174,LOAD,32,56731,56.73,L1,0
5924,0x555555555168,LOAD,32,56744,56.47,L1,0
5925,0x555555555174,LOAD,32,56756,56.73,L1,0
5926,0x555555555168,LOAD,32,56769,56.47,L1,0
5927,0x555555555174,LOAD,32,56781,56.72,L1,0
5928,0x555555555168,LOAD,32,56794,56.47,L1,0
5929,0x555555555174,LOAD,32,56806,56.72,L1,0
5930,0x555555555168,LOAD,32,56819,56.47,L1,0
5931,0x555555555174,LOAD,32,56831,56.72,L1,0
5932,0x555555555168,LOAD,32,56844,56.47,L1,0
5933,0x555555555174,LOAD,32,56856,56.72,L1,0
5934,0x555555555168,LOAD,32,56869,56.47,L1,0
5935,0x555555555174,LOAD,32,56881,56.72,L1,0
5936,0x555555555168,LOAD,32,56894,56.47,L1,0
5937,0x555555555174,LOAD,32,56906,56.72,L1,0
5938,0x555555555168,LOAD,32,56919,56.47,L1,0
5939,0x555555555174,LOAD,32,56931,56.72,L1,0
5940,0x555555555168,LOAD,32,56944,56.47,L1,0
5941,0x555555555174,LOAD,32,56956,56.72,L1,0
5942,0x555555555168,LOAD,32,56969,56.47,L1,0
5943,0x555555555174,LOAD,32,56981,56.72,L1,0
5944,0x555555555168,LOAD,32,56994,56.47,L1,0
5945,0x555555555174,LOAD,32,57006,56.72,L1,0
5946,0x555555555168,LOAD,32,57019,56.47,L1,0
5947,0x555555555174,LOAD,32,57031,56.72,L1,0
5948,0x555555555168,LOAD,32,57044,56.47,L1,0
5949,0x555555555174,LOAD,32,57056,56.72,L1,0
5950,0x555555555168,LOAD,32,57069,56.47,L1,0
5951,0x555555555174,LOAD,32,57081,56.72,L1,0
5952,0x555555555168,LOAD,32,57094,56.47,L1,0
5953,0x555555555174,LOAD,32,57106,56.72,L1,0
5954,0x555555555168,LOAD,32,57119,56.47,L1,0
5955,0x555555555174,LOAD,32,57131,56.72,L1,0
5956,0x555555555168,LOAD,32,57144,56.47,L1,0
5957,0x555555555174,LOAD,32,57156,56.72,L1,0
5958,0x555555555168,LOAD,32,57169,56.47,L1,0
5959,0x555555555174,LOAD,32,57181,56.72,L1,0
5960,0x555555555168,LOAD,32,57194,56.47,L1,0
5961,0x555555555174,LOAD,32,57206,56.72,L1,0
5962,0x555555555168,LOAD,32,57219,56.47,L1,0
5963,0x555555555174,LOAD,32,57231,56.72,L1,0
5964,0x555555555168,LOAD,32,57244,56.47,L1,0
5965,0x555555555174,LOAD,32,57256,56.72,L1,0
5966,0x555555555168,LOAD,32,57269,56.47,L1,0
5967,0x555555555174,LOAD,32,57281,56.72,L1,0
5968,0x555555555168,LOAD,32,57294,56.46,L1,0
5969,0x555555555174,LOAD,32,57306,56.72,L1,0
5970,0x555555555168,LOAD,32,57319,56.47,L1,0
5971,0x555555555174,LOAD,32,57331,56.72,L1,0
5972,0x555555555168,LOAD,32,57344,56.47,L1,0
5973,0x555555555174,LOAD,32,57356,56.71,L1,0
5974,0x555555555168,LOAD,32,57369,56.47,L1,0
5975,0x555555555174,LOAD,32,57381,56.71,L1,0
5976,0x555555555168,LOAD,32,57394,56.46,L1,0
5977,0x555555555174,LOAD,32,57406,56.71,L1,0
5978,0x555555555168,LOAD,32,57419,56.46,L1,0
5979,0x555555555174,LOAD,32,57431,56.71,L1,0
5980,0x555555555168,LOAD,32,57444,56.46,L1,0
5981,0x555555555174,LOAD,32,57456,56.71,L1,0
5982,0x555555555168,LOAD,32,57469,56.47,L1,0
5983,0x555555555174,LOAD,32,57481,56.71,L1,0
5984,0x555555555168,LOAD,32,57494,56.47,L1,0
5985,0x555555555174,LOAD,32,57506,56.71,L1,0
5986,0x555555555168,LOAD,32,57519,56.46,L1,0
5987,0x555555555174,LOAD,32,57531,56.72,L1,0
5988,0x555555555168,LOAD,32,57544,56.47,L1,0
5989,0x555555555174,LOAD,32,57556,56.72,L1,0
5990,0x555555555168,LOAD,32,57569,56.47,L1,0
5991,0x555555555174,LOAD,32,57581,56.71,L1,0
5992,0x555555555168,LOAD,32,57594,56.47,L1,0
5993,0x555555555174,LOAD,32,57606,56.71,L1,0
5994,0x555555555168,LOAD,32,57619,56.47,L1,0
5995,0x555555555174,LOAD,32,57631,56.71,L1,0
5996,0x555555555168,LOAD,32,57644,56.47,L1,0
5997,0x555555555174,LOAD,32,57656,56.71,L1,0
5998,0x555555555168,LOAD,32,57669,56.47,L1,0
5999,0x555555555174,LOAD,32,57681,56.72,L1,0
6000,0x555555555168,LOAD,32,57694,56.47,L1,0
6001,0x555555555174,LOAD,32,57706,56.72,L1,0
6002,0x555555555168,LOAD,32,57719,56.46,L1,0
6003,0x555555555174,LOAD,32,57731,56.71,L1,0
6004,0x555555555168,LOAD,32,57744,56.47,L1,0
6005,0x555555555174,LOAD,32,57756,56.71,L1,0
6006,0x555555555168,LOAD,32,57769,56.47,L1,0
6007,0x555555555174,LOAD,32,57781,56.72,L1,0
6008,0x555555555168,LOAD,32,57794,56.47,L1,0
6009,0x555555555174,LOAD,32,57806,56.71,L1,0
6010,0x555555555168,LOAD,32,57819,56.47,L1,0
6011,0x555555555174,LOAD,32,57831,56.71,L1,0
6012,0x555555555168,LOAD,32,57844,56.47,L1,0
6013,0x555555555174,LOAD,32,57856,56.72,L1,0
6014,0x555555555168,LOAD,32,57869,56.47,L1,0
6015,0x555555555174,LOAD,32,57881,56.71,L1,0
6016,0x555555555168,LOAD,32,57894,56.47,L1,0
6017,0x555555555174,LOAD,32,57906,56.72,L1,0
6018,0x555555555168,LOAD,32,57919,56.47,L1,0
6019,0x555555555174,LOAD,32,57931,56.71,L1,0
6020,0x555555555168,LOAD,32,57944,56.47,L1,0
6021,0x555555555174,LOAD,32,57956,56.71,L1,0
6022,0x555555555168,LOAD,32,57969,56.46,L1,0
6023,0x555555555174,LOAD,32,57981,56.71,L1,0
6024,0x555555555168,LOAD,32,57994,56.46,L1,0
6025,0x555555555174,LOAD,32,58006,56.71,L1,0
6026,0x555555555168,LOAD,32,58019,56.46,L1,0
6027,0x555555555174,LOAD,32,58031,56.71,L1,0
6028,0x555555555168,LOAD,32,58044,56.46,L1,0
6029,0x555555555174,LOAD,32,58056,56.71,L1,0
6030,0x555555555168,LOAD,32,58069,56.46,L1,0
6031,0x555555555174,LOAD,32,58081,56.71,L1,0
6032,0x555555555168,LOAD,32,58094,56.46,L1,0
6033,0x555555555174,LOAD,32,58106,56.71,L1,0
6034,0x555555555168,LOAD,32,58119,56.46,L1,0
6035,0x555555555174,LOAD,32,58131,56.71,L1,0
6036,0x555555555168,LOAD,32,58144,56.46,L1,0
6037,0x555555555174,LOAD,32,58156,56.71,L1,0
6038,0x555555555168,LOAD,32,58169,56.46,L1,0
6039,0x555555555174,LOAD,32,58181,56.71,L1,0
6040,0x555555555168,LOAD,32,58194,56.46,L1,0
6041,0x555555555174,LOAD,32,58206,56.71,L1,0
6042,0x555555555168,LOAD,32,58219,56.46,L1,0
6043,0x555555555174,LOAD,32,58231,56.71,L1,0
6044,0x555555555168,LOAD,32,58244,56.46,L1,0
6045,0x555555555174,LOAD,32,58256,56.71,L1,0
6046,0x555555555168,LOAD,32,58269,56.46,L1,0
6047,0x555555555174,LOAD,32,58281,56.71,L1,0
6048,0x555555555168,LOAD,32,58294,56.46,L1,0
6049,0x555555555174,LOAD,32,58306,56.71,L1,0
6050,0x555555555168,LOAD,32,58319,56.46,L1,0
6051,0x555555555174,LOAD,32,58331,56.71,L1,0
6052,0x555555555168,LOAD,32,58344,56.46,L1,0
6053,0x555555555174,LOAD,32,58356,56.71,L1,0
6054,0x555555555168,LOAD,32,58369,56.46,L1,0
6055,0x555555555174,LOAD,32,58381,56.71,L1,0
6056,0x555555555168,LOAD,32,58394,56.46,L1,0
6057,0x555555555174,LOAD,32,58406,56.71,L1,0
6058,0x555555555168,LOAD,32,58419,56.46,L1,0
6059,0x555555555174,LOAD,32,58431,56.70,L1,0
6060,0x555555555168,LOAD,32,58444,56.46,L1,0
6061,0x555555555174,LOAD,32,58456,56.71,L1,0
6062,0x555555555168,LOAD,32,58469,56.46,L1,0
6063,0x555555555174,LOAD,32,58481,56.70,L1,0
6064,0x555555555168,LOAD,32,58494,56.46,L1,0
6065,0x555555555174,LOAD,32,58506,56.71,L1,0
6066,0x555555555168,LOAD,32,58519,56.46,L1,0
6067,0x555555555174,LOAD,32,58531,56.71,L1,0
6068,0x555555555168,LOAD,32,58544,56.46,L1,0
6069,0x555555555174,LOAD,32,58556,56.71,L1,0
6070,0x555555555168,LOAD,32,58569,56.46,L1,0
6071,0x555555555174,LOAD,32,58581,56.71,L1,0
6072,0x555555555168,LOAD,32,58594,56.46,L1,0
6073,0x555555555174,LOAD,32,58606,56.71,L1,0
6074,0x555555555168,LOAD,32,58619,56.46,L1,0
6075,0x555555555174,LOAD,32,58631,56.71,L1,0
6076,0x555555555168,LOAD,32,58644,56.46,L1,0
6077,0x555555555174,LOAD,32,58656,56.70,L1,0
6078,0x555555555168,LOAD,32,58669,56.46,L1,0
6079,0x555555555174,LOAD,32,58681,56.70,L1,0
6080,0x555555555168,LOAD,32,58694,56.46,L1,0
6081,0x555555555174,LOAD,32,58706,56.70,L1,0
6082,0x555555555168,LOAD,32,58719,56.46,L1,0
6083,0x555555555174,LOAD,32,58731,56.70,L1,0
6084,0x555555555168,LOAD,32,58744,56.46,L1,0
