PC,OCC,RESULT
0x55555555587f,4881090,NOINJECT
0x55555555735d,21345843,CORRECT
0x555555555863,5214561,SDC
0x5555555558cc,17527748,CRASH
0x555555557359,36465330,NOINJECT
0x555555555912,26296284,NOINJECT
0x555555557380,25269299,NOINJECT
0x555555555949,21352755,SDC
0x555555555819,13949475,CRASH
0x5555555554ff,30481,CORRECT
0x55555555593a,15093835,CORRECT
0x55555555735d,25271494,CORRECT
0x7fffe410a739,3706400,NOINJECT
0x5555555559a6,24241663,NOINJECT
0x555555555901,23773732,SDC
0x7fffe410a69b,13445601,NOINJECT
0x555555555935,6065620,CORRECT
0x555555555090,5335768,CRASH
0x55555555593f,21099346,CRASH
0x555555555901,12906742,SDC
0x5555555558a6,30049702,CORRECT
0x555555555857,24097310,CRASH
0x555555557385,11554980,CRASH
0x55555555734c,7991294,SDC
0x55555555581e,2919097,CRASH
0x7fffe40cbdfe,5450958,NOINJECT
0x555555555850,7736302,SDC
0x55555555592c,1287337,CORRECT
0x7fffe410a692,9231025,NOINJECT
0x555555557378,25985240,SDC
0x7fffe410a7f0,314557,NOINJECT
0x55555555735d,44446021,CORRECT
0x555555557385,16660206,CORRECT
0x7fffe410a6f4,19303778,NOINJECT
0x555555555863,1735830,SDC
0x55555555735d,8538468,CORRECT
0x555555555912,16683176,NOINJECT
0x555555555819,13016403,CRASH
0x555555557343,55268884,SDC
0x555555555935,21399164,CORRECT
0x555555555863,22817031,SDC
0x5555555558f1,21399460,NOINJECT
0x5555555558f9,8698153,SDC
0x7fffe410a746,16897759,NOINJECT
0x5555555559b7,8270478,CRASH
0x555555557378,66711802,SDC
0x555555555811,18350936,SDC
0x55555555596c,17689322,CORRECT
0x555555557361,34815456,SDC
0x7fffe410a6f4,13085924,NOINJECT
0x55555555591f,3103409,SDC
0x5555555558a6,31970613,CORRECT
0x55555555580e,24431279,SDC
0x555555557378,45987273,SDC
0x555555555836,11941136,SDC
0x555555557343,60936600,CORRECT
0x5555555558e1,6811086,CORRECT
0x555555557341,18365391,CRASH
0x555555555891,7280582,SDC
0x5555555558d5,3813938,SDC
0x555555557361,36970295,SDC
0x555555555901,3623385,CORRECT
0x555555555991,10741277,NOINJECT
0x7fffe410a70b,19047315,NOINJECT
0x55555555593f,9338495,SDC
0x7fffe410a728,3462054,NOINJECT
0x555555557367,23892232,SDC
0x7fffe410a6a1,14113879,NOINJECT
0x55555555737c,47443095,SDC
0x555555555891,16699424,SDC
0x7fffe40cbdf8,5284744,NOINJECT
0x7fffe410a754,5156019,NOINJECT
0x7fffe410a739,6575442,NOINJECT
0x555555555984,3719314,SDC
0x555555557336,48538012,CORRECT
0x55555555593a,11700201,CORRECT
0x555555555901,12343833,SDC
0x555555555855,10877991,CRASH
0x55555555737c,52664547,SDC
0x555555557361,43113922,SDC
0x7fffe410a717,19205877,NOINJECT
0x5555555558c0,19140635,SDC
0x555555555803,4103845,CORRECT
0x55555555734c,13749164,CORRECT
0x7fffe410a832,698360,NOINJECT
0x555555555823,25480333,CRASH
0x7fffe410a6a1,20886141,NOINJECT
0x555555555850,3838602,CRASH
0x7fffe410a746,15371592,NOINJECT
0x5555555558cc,25409844,CRASH
0x555555557380,63173448,NOINJECT
0x5555555558a6,33086737,CORRECT
0x7fffe410a69b,4015304,NOINJECT
0x7fffe410a6b9,13734542,NOINJECT
0x5555555559a6,18170576,NOINJECT
0x55555555585b,26691588,CRASH
0x5555555558e1,16186769,SDC
0x7fffe410a6b9,12871658,NOINJECT
0x55555555583b,24909168,SDC
0x5555555558f9,4453489,CORRECT
0x5555555559b1,28172976,SDC
0x5555555558a6,20020809,CORRECT
0x555555555821,31029095,SDC
0x555555557389,36573316,CRASH
0x5555555559b1,12491679,SDC
0x555555557378,27380174,SDC
0x5555555558e9,19076413,CRASH
0x7fffe410a74f,20881117,NOINJECT
0x555555555999,5021937,SDC
0x555555557361,46809023,CORRECT
0x555555555821,29486258,CRASH
0x5555555558a6,19269385,CORRECT
0x7fffe410a724,1504956,NOINJECT
0x555555557341,28088414,CRASH
0x555555555924,10366091,CORRECT
0x7fffe410a669,8183838,NOINJECT
0x5555555559ae,3919122,SDC
