PC,OCC,RESULT
0x555555556a74,59074296,CORRECT
0x555555556e57,38552837,CORRECT
0x55555555643f,3858161,SDC
0x555555556bc9,22594,NOINJECT
0x555555556bf2,154816221,CORRECT
0x555555556a16,35870792,CORRECT
0x555555556e24,10878530,CORRECT
0x55555555668c,52992603,NOINJECT
0x55555555bb27,301850582,CORRECT
0x55555555e8d4,626681,SDC
0x55555555665e,16425590,NOINJECT
0x55555555665e,18247333,NOINJECT
0x55555555c3ff,64954,CORRECT
0x55555556017c,7881283,SDC
0x555555556be2,64802083,CRASH
0x555555556f2b,76232717,NOINJECT
0x555555556bfa,82725455,CORRECT
0x55555555e570,34556856,CRASH
0x55555555653a,212500278,CORRECT
0x555555556e2c,4572555,CRASH
0x55555555e7e9,65804,SDC
0x555555556be2,53999569,CORRECT
0x555555556ed9,24441621,CORRECT
0x55555555bb39,749578,CORRECT
0x555555556a81,119220178,NOINJECT
0x55555555643f,9942918,CRASH
0x555555556efa,69107027,CRASH
